listing_id,id,date,reviewer_id,reviewer_name,comments
46992,51205715,18-10-2015,44459608,Katherine,"I had a great time staying at Alix's charming home. She is a wonderful host and makes you feel right at home. She was very accommodating as my living situation was being sorted out and even saved the dates after my booking so I could extend my stay. The room is perfect, very large with lots of space to hang your things and feel comfortable. The area was lovely, close to Hackney central and loads of buses to get your to different areas. I would definitely recommend staying here and would absolutely stay here again. Thanks Alix for your lovely hospitality! "
46992,52271736,27-10-2015,44459608,Katherine,This was my second stay with Alix. She was very kind to let me stay longer while I waited to move into my new flat. My second stay was just as wonderful as my first. I was very comfortable in the room and it really felt like I was in my own home and not just staying in a b&b. I will miss our chats and I really appreciate all the help you gave me while I stayed with you. You are a great host and such a wonderful person. All the best and please stay in touch :) 
46992,53281033,07-11-2015,45447682,Anton,"Alix was waiting for me outside when I arrived. She's very responsive in email and I was at home the moment I arrived in her place.<br/><br/>Her Hackney apartment was very spacious. The bed was so comfortable and the room had a lot of cabinets, a working table, lots of hangers, and all the tiny detail that matters.<br/><br/>I love the view of the garden from the room.<br/><br/>I have my own personal ref with apples, chocolate croissant, milk and orange juice.<br/><br/>She is very detailed during the orientation with waste segregation and how she wants the bathroom organized.<br/><br/>She is very accommodating and I got a glimpse of London life. She stays in the room next door, and I take every chance to talk to her to know about London.<br/><br/>She would make me coffee or tea every time its possible. She would communicate in advance and set the right expectation.<br/><br/>The description in the listing is very accurate. Although I need to add that the toilet handle needs to be fixed. <br/><br/>It's true that the Hackney Central is quite near and the bus stations are very convenient. The short cut though to go to the apartment passes through an old church and cemetary. It was a bit creepy to pass every night but I got used to it.<br/><br/>The place is near the Dalston area which is the hipster cool area in London. I love the neighborhood and the area.<br/><br/>Wifi is so fast and really helpful for digital nomads. <br/><br/>It's a bit difficult to go if coming from the airport. You have to take a taxi specially if you have a big luggage like I did. <br/><br/>The nearest station is Hackney Central.<br/><br/>I would highly recommend this place if you are looking for a place in East London!<br/><br/>Thank Alix for the wonderful stay :)<br/><br/>"
46992,53638802,10-11-2015,7071867,Sasa,very nice place in a cool art deco building with easy access to buses and overground. it was a pleasant stay and the host was nice and forthcoming
46992,55251223,29-11-2015,24964544,Alvaro,"I had a great time staying at Alix's amazing home. <br/>She is a wonderful host and makes you feel right at home providing you all what you need.<br/> The room is perfect, very large with lots of space to hang your things and feel comfortable. <br/>The area was lovely and quite, close to Hackney central and Hackney Downs (I used always this station actually, very easy to catch towards Liv. Station) and loads of buses to get you to different areas. <br/>I would definitely recommend staying here and would absolutely stay here again to have breakfast together sharing  sweetness! hahahah :)<br/>Thanks Alix for your hospitality and for your kind heart!"
46992,56418101,13-12-2015,8513899,Laura Jane,"Alix's place is so very lovely - as is Alix herself! The room was cosy, well-equipped and spacious, with a comfy bed and lots of thick blankets in case it got cold... which it didn't! There was a place for everything, and everything in its place, and Alix made me feel really welcome - she'd thought ahead of all the little details that help make a house a home. Totally recommend! Clapton is a lovely area, too :)"
46992,72013905,30-04-2016,873968,Manja,"I've had a wonderful time at Alix's place. Actually I'm still having it because I'm staying a little longer since I'm feeling very comfortable here. The apartment, which is part of a beautiful Art Deco building, is lovingly decorated, clean, spacious, bright and quite quiet. The same goes for the room - there's a very comfy bed and loads of space for clothes ect. There's an ensuite bathroom with a spacious shower which is very modern and clean. What I love most is the yard - so beautiful and calming! Hackney Central station is a 7min walk away and there are many bus stations nearby. Alix is very kind, caring and helpful. I'm glad I found this place! "
46992,77509417,01-06-2016,873968,Manja,Everything was a fine as during my first stay. Please read my other review for details. Thx!
46992,82754138,29-06-2016,66282778,Sonia,"Alix is a very great host. She give customers all the helping and you can find anything you need in her apt. Her apartment is very lovely and cozy. I am feel relax, when I stayed in. This is a great experience for my London trip."
46992,83418727,02-07-2016,27720415,Yin Lok Raphael,"Alix was a great host and her flat was beautiful and artistic, the house was full of her works. She was caring and helpful. You could easily find buses to go to her place if you do not wanna take tube. Great stay!"
46992,86673788,17-07-2016,74352576,Renee,"Alix is an excellent host!  She made us feel instantly welcome at the apartment and even provided ideas for sightseeing and tips on getting around London.  The apartment is clean, well maintained and comfortable.  Overall I enjoyed my stay."
46992,87679147,21-07-2016,67411675,Valentina ヅ,She was very kind and the house very beautiful
46992,89455066,28-07-2016,5125423,Elizabeth,"<br/>Alix was the most incredible hostess I've had to date. She welcomed me into her flat with clear, simple instructions for house rules (like shoes off at the door--because of new flooring throughout the whole home!!--locking up when I get home, how to use the washing machine and tumble drier, etc), and also then added that she was available if I needed her, but that I didn't have to feel obligated to her company. <br/>Fortunately, Alix and I got along quite well. So, in addition to the flat being recently remodeled (just imagine the style in the pictures, but newer and cuter!), she helped  me find bus and train routes (transport knowledge is her *thing*!) throughout London, and we also had a few really lovely conversations. <br/>If you are looking for a roommate (flat mate, as they say in the UK) who shares your preference for logic, relaxed company, and privacy, this place is it. <br/>Plus... Hackney is amazing. I came home from visiting friends quite late a few nights, and never once felt unsafe. The whole town is lit up like a Christmas tree until very late (perhaps all night?) for safety reasons--even the churchyard behind Alix's place. People trod through the area at all times of day and night, and it's very safe. <br/>Did I mention how much you'll love it here?<br/> "
46992,91418546,05-08-2016,79857905,Samuel,"beautiful apartment, where you instantly feel at home, vibrant area in a close location to anything you can imagine (fancy a street market or Olympic Park?), and the most lovely host ever - thank you Alix, we could not wish for a better place to stay for our trip to London!"
46992,138264007,19-03-2017,48610201,Claudio,"I highly reccomend this place and Alix as a host. Very nice house and room, and Alix does everything to make you feel welcomed!"
46992,139737763,26-03-2017,102282257,Nick,High class accommodation and a delightful host make this a 10 out of 10. 
46992,143730325,13-04-2017,28016903,"Szymon, Gosia & Maya","I stayed in the apartment for nearly 3 weeks and absolutely loved it. The room is quite spacious with comfortable bed and en suite bathroom with shower. I had my own fridge, kettle and basic utensils, but also had access to the main kitchen. There is also washer and dryer, which is very handy.<br/>I commuted to work on a bike and Alix povided me with safe bike space (locked and dry).<br/>Overall Alix has been a fantastic host, very flexible and great to chat with.<br/>Definitely my favourite airbnb in London!!!"
46992,145993401,21-04-2017,28016903,"Szymon, Gosia & Maya","Fantastic room, location and host! Definitely my favourite airbnb in London."
46992,146603091,23-04-2017,660876,Natalia,It was a correct and nice stayed.
46992,147763033,28-04-2017,53130583,Tom,"I had a fantastic stay at Alix's place, the apartment and building is very beautiful and impressive, with it being located in a great area of Hackney. I would highly recommend! "
46992,149047305,02-05-2017,120943702,Gian Pietro,"Alix is very  kind, the accomodation is perfect. I suggest it to everybody is looking for a comforyabl"
46992,151325435,12-05-2017,63604634,Ann,"Alix is a great host and her place is very quiet, safe and private."
46992,151846284,14-05-2017,20365388,Anne-Christine,We had a very nice weekend in London ! Alix was a perfect host ! The room was lovely and clean ! Highly recommended ! 
46992,153010068,19-05-2017,238512,Yulia,"Our stay at Alix's has been short and pleasant. The room is exactly as described, very clean and spacious. Alix is a great and accommodating host. "
46992,155580882,28-05-2017,65377041,Alessia,"Alix's apartment is very welcoming and in a great position to all the connection with the city centre. The room is just lovely, big and well decorated. She is a very kind person and is very nice to chat with her. We hope to find her room free for the next time we'll be back in London! Alessia & Simone"
46992,158048198,05-06-2017,45768792,Cameron,Alix is a wonderful host. My boyfriend and I stayed with her while spending a few days in London. Her place is extremely comfortable and she is extremely accommodating as a host. Hackney is a chill place to escape to when the tourist crowds (and prices) start to weigh you down. There are some really awesome restaurants in walking distance. Highly recommend Alix!
46992,160531949,14-06-2017,74393650,Jacyln,Alix is a thoughtful and friendly host. I had a comfortable stay. She provided handy booklets and pamphlets on London and even write up a folder about the neighbourhood which was very informative.  
46992,161747094,18-06-2017,26106745,Céline,"Alix's flat is located in Hackney, close to the train station. The building is really nice, It looks like you are in Miami in London. All is clean, Alix is very communicative and friendly. "
46992,163086095,23-06-2017,93190802,Hao,Alix and her boy friend are very kind and warm-hearted. The room is very lovely and perfect
46992,164950851,29-06-2017,103396625,Jeff,"Alix's place is perfectly clean.  Better than most anything I've seen.  It's a delightful place, and has everything you need.  It is really very nice.  It's a 10 min walk from the train.  The area has cafes and food, but everything closes early.  The area is poorer than some areas, but I never felt unsafe at all."
46992,170355274,15-07-2017,5396844,Evie,"I was very sad when it was time for me to continue on my travels and move on from this absolute gem located in an oasis of calm and luxury in London’s Hackney.  The room was exquisite, beautifully furnished all in keeping with the apartment’s overall stylish design. Alix was incredibly kind and helpful during my stay and is the perfect host. Her organisation and preparation is flawless from guidebooks to a stash of hot chocolate in the room’s very own cupboard of goodies.  This is not just 5-star accommodation it's edging into 7-star territory."
46992,175287644,28-07-2017,62246827,Katarina,Alix was a great host and I did enjoy my staying
46992,180436301,10-08-2017,143031864,Shuhebur,"Wife and I stayed at Alix's place for 4 nights in August. We were visiting family nearby and needed a place to stay and to get ready for a few weddings. First off Alix was very accommodating around issues collecting the key and we managed to come to a suitable arrangement which we were very grateful for. The room and flat in general was very beautiful, comfortable and clean. We had everything provided for us that we could need, from teas and coffees, access to iron and board, etc. Alix and Noel were both very friendly and helpful,  it was an absolute pleasure to meet them both. We didn't spend too long in the room as we had to be out and about but it made for a very comfortable homely stay, a great place to rest each night and would definitely recommend and definitely go back if given the chance. Thank you Alix and Noel!"
46992,184346314,19-08-2017,5396844,Evie,"Such a lovely sanctuary in the heart of East London. I would highly recommend Alix's place whether it's for a short city break or something a little longer to explore London and around. Incredible hospitality, swift communication and a very beautiful room.  Bonus points for the serene garden area right outside the door. Gold star accommodation."
46992,199166326,01-10-2017,17703425,Ben,"Alix is a very warm and welcoming host - you'll feel at home right from the start! The apartment itself is warm & cosy, and so beautifully decorated too. It's also very well connected with the overground and numerous buses seconds from the front door to help you get anywhere in town - but why would you want to when you have the best of Hackney only minutes walk from the apartment!<br/>She really has paid attention to detail to make sure you have the best possible stay, which is exactly what happened.  It's a shame my work sent me out of town for a week during my stay, because the bed is so incredibly comfy!<br/>Very highly recommend Alix and her place to everyone!"
46992,200746527,06-10-2017,131084130,Anna,"I stayed with Alix and Noel while doing a course at the Homerton.  It was perfectly located as it was only a 5 minute walk to the hospital.  Alix and Noel made me feel very welcome. The room was lovely, clean and spacious and had the added bonus of an en-suite which was a nice luxury.  I would definitely stay with them again."
46992,201930438,09-10-2017,7695933,Judith,"This is a lovely place to stay. Alix is an excellent host. The room is comfortable, clean and relaxing. We had everything we needed. The flat is delightful and its setting is beautiful and unexpected. The location is good for transport, and we found good local places to eat. We will certainly return."
46992,202861882,13-10-2017,131084130,Anna,This is the second week I stayed with Alex and Noel and it was almost like being at home. I was very comfortable and made to feel welcome and relaxed.  The room and flat are lovely and it was the perfect location for my needs. I would highly recommend Alix as a host.
46992,203519372,15-10-2017,130859470,R,"What a lovely spot! Would recommend this place to anyone, lovely hosts, great communication re check in, really cozy feel to the place, super comfy mattress!! Lovely to meet you both,<br/>Thanks for having me :)"
46992,208838056,03-11-2017,6881250,Charlotte,Alix place is incredibly wonderful. She makes you feel at home and gives good tips here! Also the place is very clean and cute with nice lighting and she makes you feel at home! Would def recommend and be back!
46992,209892257,06-11-2017,148757716,Teresa,"Alix has a lovely self-contained guest room with shower and great wardrobe set within a great flat in central (well served transport-wise) Hackney.  The bed is possibly one of the best I have ever slept on, very comfortable but supporting.  Nicely decorated, looking out to the unusual hacienda courtyard, peaceful at night but great location for the day.  Alix and her partner Noel are very easy going and make sure you feel at home, with everything you need, and accomodating to the things travellers bring (in my case three big pieces of luggage!).  Thanks Alix for a great stay!"
46992,211780872,14-11-2017,6881250,Charlotte,I stayed with Alix for about 2.5 weeks and I have to say it was hard to leave! It’s in a good location it’s clean and it’s cozy but it made me feel at home. She was such a great host and i would always try to stay if it’s available! Recommended for sure! Thank you so much Alix! X
46992,212864733,19-11-2017,8830568,Chiara,"I had a lovely time at Alix's place. The apartment was incredibly pretty, cosy, well decorated. Hackeny is a very up and coming area, perfect to live London 'like a local'. A major plus was the en-suite bathroom. I also very much appreciated the in-room cattle with selection of teas. I definitely recommend the stay and I look forward to being back next time I am in London!"
46992,217022266,07-12-2017,158316031,Thomas,"Very clean,modern,secure, well located, within easy walking distance to public transit grocery stores restaurants bars. If I ever return to London this would be my first choice for a place to stay. "
46992,224062059,02-01-2018,111263695,Amy,Alix’s place was so easy location wise and so comfortable and homely! Alix made us feel right at home and was incredibly flexible and helpful when we needed it. A great spot for a lovely stay close to lots of transport. Would definitely stay again!!
46992,228862355,21-01-2018,5396844,Evie,This is a superb place to stay - whether it's for work or leisure. Beautiful room and bathroom in a gorgeous apartment. The friendly atmosphere is also a bonus in addition to the sparkling cleanliness. This is always top on my list when I stay in London and I can't recommend Alix's room highly enough. It's also very close to reliable and fast transport links to take you all around the city and perfectly located if you are flying in or out of London City Airport.
46992,229959468,26-01-2018,131084130,Anna,Alix was a great host and made me feel very welcome and at home. The room was lovely as was the ensuite. Alix was really good with answering my queries before I arrived and was very accomodating. The location was perfect for my needs and was within walking distance to the overground and close to shops. I would definitely stay with Alix again and wouldn't hesitate in recommending her or her room.
46992,230558591,28-01-2018,29782629,Anne,We thoroughly enjoyed our stay at Alix'.  The building itself is very interesting and the courtyard outside the flat very impressive.  There are many cafès and restaurants close by and a great Scandinavian bakery. There are also public transport close by.  The bedroom and ensuite was very comfortable and we were able to use the dining area as well as having access to the kitchen fir making drinks.   Alix was a very discreet host and very welcoming.  We would certainly recommend this.
46992,240256151,04-03-2018,5862416,Laurence,"Alix's place is the best of Airbnb experience. The room and en-suite bath are like a cosy luxury mini apartment in a really beautiful home (so many gorgeous details, I don't know when she finds the time in her busy life), and a fabulous area with tons to discover. Alix is a top host, really friendly and helpful and she has a wealth of knowledge about life in London. Don't miss a walk through the park around the nearby church where you will see beautiful heritage Victorian homes, treat yourself to a shopping spree in the nearby Burberry factory outlets, watch a film in the Hackney picture house and sample the local food markets and parks (London Fields is a must). These are all a short walk away, but the area is also super well connected to the centre. You will always be happy to return to Alix's beautiful, quiet and comfortable place (great bed), no matter the weather!"
46992,245422981,22-03-2018,67335604,Chris And Erika,"Alix's apartment is very stylish, fresh and light in an amazing listed Art Deco building, just a few minutes walk from the heart of Hackney. A perfect base for either exploring all the fantastic bars, restaurants and shops in the neighbourhood, or for hopping onto a train or bus to take you into the middle of town. However, what you don't expect is the peace and tranquillity that surrounds you once you climb the steps to a beautiful courtyard and enter her apartment. We slept in silence every night and awoke to birdsong. Perfect for recharging the batteries after a busy day. Alix was a lovely host who obviously wanted us to feel comfortable and at home."
46992,253081044,13-04-2018,588139,Connie,Beautiful art deco building in a  lovely neighborhood! The space was spotless and Alix was fantastic ; )
46992,256102188,22-04-2018,104368056,Max,Stylish and comfortable flat with access to a stunning hidden-away courtyard. Highly recommended!
46992,257788186,27-04-2018,114203895,Kev,Alix was very speedy in her replies and providing details before I arrived.<br/>Alix’s place is brilliantly decorated and furnished and it was easy to feel right at home.  <br/>Without doubt it is the cleanest Airbnb I’ve ever stayed in (and I’ve stayed in loads as I work away from Home..).<br/>Highly recommended.  Thanks Alix!
46992,314677460,27-08-2018,76200965,Kyle,"Alix was an absolute pleasure, really nice cosy flat in an ideal location, really cool courtyard out the front, very happy with my stay would definetely reccomend..."
46992,326046584,21-09-2018,19169522,Jo,Alix’s Flat is a stylish beautifully presented place to stay in Hackney. It’s in close proximity to the Hommerton hospital and was sparking clean. Alix was very welcoming and the space was private and comfortable. Great nights sleep in a very comfortable bed.
46992,327125142,23-09-2018,136976444,Sveta,"It was a pleasure to stay at Alix place! The place was as described (even better),  with Alix's touch and thoughts. Very cosy, clean and spacious with your own modern bathroom. You may really feel like you stay in your own small apartment. Alix is very welcoming!<br/>We have been visiting Hackney district for the first time and really liked it: plenty of nice cafe, supermarkets, bus stations are just a minutes walk, overground is also a matter of 7 mins.<br/>I'm recommending Alix place without a doubt!<br/>Thanks Alix!"
46992,328885815,27-09-2018,23198415,Justin Oliver,Alix is a fantastic host with a great apartment with all facilities. Highly recommended.
46992,330083263,30-09-2018,26670276,Maggie,"A great location with so much within walking distance, while still feeling calm and tranquil. Alix provides loads of useful information and is very helpful and friendly. We were very comfortable and had a lovely time. Highly recommended."
46992,332901949,06-10-2018,125668451,Jason,The flat was great and as described. The host was friendly and kind enough to let me check out a bit later. The wifi was a bit slow (~3mb/s) but the host said she'll be replacing it!
46992,334508727,09-10-2018,3046046,Sasha,Alix's place was so charming and comfortable! The room and space had everything I needed and lots of nice thoughtful touches as well.
46992,335850737,13-10-2018,12635446,Harriet Rose,"I had a wonderful stay, alix was friendly and polite, her place is spotless and the building is so beautiful. It’s a great location, tucked away but close to all the great food etc in Hackney! I’d definitely recommend to anyone,"
46992,337780381,17-10-2018,13407971,Joanna,Really lovely place and Alix was a brilliant host. Would totally recommend
46992,342665688,29-10-2018,139717102,Carmen,"We were in London for a wedding in Hackney and Alix's place was the perfect location...with transport options within one to ten minutes walk (bus and/or overground) to get to London central or outside of London. Lots of great dining options in the area. Alix is easy to communicate with and quick to reply from the time I requested booking until our departure. She was very considerate and thoughtful for our request for checking-in as well as making sure our room was comfortably warm before we got home on those chilly nights. Highly recommend this place. While some may find the surrounding area a bit sketchy, we felt safe even late at night."
46992,344984633,04-11-2018,22433924,Nathalie,"L'appartement est très cosy, joliment décoré, parfait pour 2 personnes.<br/>Le trajet à pied pour rejoindre la station de train est très agréable, et la possibilité de garer une voiture dans le parking fermé est vraiment appréciable. Alix est très accueillante, ponctuelle et prévenante. Nous avons passé un très bon séjour."
46992,346968912,10-11-2018,79772149,Madeline,"A great place to stay - good location, spacious bedroom and modern clean bathroom. Alix is a great host who made sure we had our privacy but was also approachable and helpful. I highly recommend staying here!"
46992,348290497,13-11-2018,168130895,Aniet,"Alix’s place is very beautiful, special and very clean.  I stayed in the winter but guess that in the Summer it would be even better with the garden area to sit in. 100% response and accurate directions. Very good excess to public transport. Enjoy your stay."
46992,351064672,21-11-2018,25029838,Ema,"Staying with Alix was absolutely perfect after just arriving in London. Alix is lovely, more than accommodating wherever she can be, and very quick and easy to communicate with. She was happy to help with transport advice and answer any other questions I had, and was always up for a chat and a cup of tea when we both got the chance, but was also very respectful of my space. Everything was thoughtfully set up, clean, and straightforward. Transport was easy and convenient from her place, with several buses and the overground available. I would love to stay here again and will definitely recommend Alix's to any friends.<br/>Thanks Alix! xx"
46992,352978847,26-11-2018,13407971,Joanna,Lovely returning stay at Alix’s place. Such a great airbnb
46992,355201926,03-12-2018,46719047,Pier,"A super host. Clean, well organised, close to bus services. I would recommend Alix to anyone looking for a great stay in trendy east London."
46992,357453343,10-12-2018,103863560,Jonathan,"We had an amazing stay - it's a great flat, with an excellent host"
46992,360345820,20-12-2018,34824368,Rebecca,"An absolutely ideal space--charming, clean, private, accessible by bus and overground. I spent half the trip working remotely from the AirBnB, the other half sightseeing, and this space was great for both. Alix is a fantastic host, with a talent for the sort of gracious personal touches that make a stay truly unforgettable. Will definitely be our first choice next time we're in London!"
46992,362828291,27-12-2018,34824368,Rebecca,"Such an incredibly charming space, and Alix is a fantastic, friendly, responsive host. Spent a wonderful two weeks and would return in a heartbeat. Thanks, Alix!"
46992,364812665,31-12-2018,46066197,是阿沫你哪位,Alix's apartment is soooo great! It's very clean and well organized. It's also  lovely and comfy. We have aprivate bathroom. And Alix gave us much privacy. Alix is very nice and always would like to help. The place is near the subway station and the bus station. Very convenient with transportation. We highly recommend this apartment. And thanks Alix for hosting.
46992,366250132,02-01-2019,50672169,Geraldine,"-------- Message original --------<br/>Objet : Your stay at flat 20, Strand Building 31st Dec - 2nd January 2019<br/>De : ""Alix (Airbnb User)"" <br/>À : geraldine200912@hotmail.fr<br/>Cc : <br/>Hi Gégé,<br/>Hi there, Happy Christmas!! <br/>How are you? I hope you're looking forward to your stay!<br/> <br/>I attach a walking map from Hackney Central station. You said you'd be able to check-in between 3pm and 4pm, is this still the case? Will you be travelling by public transport, and if so what station are you coming from? I can advise on a good route.<br/>Are you coming by cab? If so let me know so that I can give you information about how to access my place by car (it's a bit tricky).<br/> <br/>On arrival, please give 10-15 minutes for me to welcome you, show you around my place and show you how things work! <br/> <br/>Please:<br/>-       Please double lock the front door when you’re in and out.   Be mindful of security in the whole building and make sure gates and doors shut behind you before walking/driving away.<br/>-       Don’t put anything down the toilet  apart from the toilet paper provided J (no wet wipes, no cotton wool, etc – thank you!)<br/>-       I’d be super grateful if you could pat down the shower after you’ve finished showering – or at the very least mop up water on the floor please J<br/>-       Do please keep the bedroom ventilated - the window locks with a little gap for ventilation. You can leave it like this when you go out for the day.<br/>-       Recycling and rubbish – in the kitchen, the bin has three compartments – I’ll show you!<br/>  - Smoking  - This is a non-smoking Airbnb. But if you must smoke, you can use the courtyard outside, away from people’s windows.<br/>Journey Planner: https://tfl.gov.uk/plan-a-journey/<br/> <br/>A few other things:<br/>-  It’s a “shoes-off” home please! You might like to bring your slippers.<br/>- NEW WIFI! Wifi: PLUSNET-Q6P9            Password: a496a5a587<br/>- As stated in the description of my place, there is a fairly long staircase up to the entrance to our block (my flat is by the entrance there), and no lift. So, it will help you if you ‘travel light’!<br/>- Help yourself to tea and coffee etc any time! You also have a kettle and lots of tea and coffee options in your room. You can use the tap in your bathroom for this if you like.<br/> <br/>Also please note:<br/>- Airbnb automatically forms an Itinerary for you, which details my House Rules and House Manual as well as my address and directions. Do please print this off and refer to it.<br/>- Just a reminder that check-out is by 2pm please.<br/> <br/>If you have any questions please let me know!<br/>Looking forward to seeing you!<br/> <br/>Best wishes<br/>Alix Stredwick<br/> <br/>-----<br/>Mobile phone: +44 (0) 7910 105828<br/>Home landline: +44 (0) 20 8525 4512<br/> <br/>20 Strand Building<br/>29 Urswick Road<br/>Hackney<br/>London<br/>E9 6DW<br/> <br/>Wifi: PLUSNET-Q6P9<br/>Password: a496a5a587<br/> <br/>Twitter: @MiniHackney (personal); @AlixMStredwick (consultancy work); @CarryMe_Bikes (cargobikes work!)<br/>Instagram: @airbnb_london_artdeco ; @Alix_M_S (personal); @CarryMeBikes (cargobike work!)"
46992,400853516,13-01-2019,153031206,Beverly,"This place is just perfectly Devine-and Alix is  a gem of a host- welcoming, accommodating, friendly and I will miss staying here! I hope to return soon!  The garden area is so special! Alix pays amazing attention to every detail- I loved all the closet space and hangers - the chaise is perfect for reading and relaxing - the kettle and refreshments in the room felt so generous and kind! Just a gorgeous view each morning - I loved being able to keep a window open! It felt so safe and immaculately clean everywhere- the artistic touches and fabulous bathroom, bed and bedding assure a guest could want for nothing more! Good lighting options- many electrical plugs- easy in every way!"
46992,402092305,17-01-2019,13407971,Joanna,Alix’s place has become a little home from home which is perfect for my regular solo trips to London. Everything I need is here and it’s lovely having Alix’s around in the space next door.  Thanks again Alix :)
46992,415258806,22-02-2019,209654419,Joao,"Alix was very welcoming and her flat is amazing! Real cool Art Deco building in hackney! The flat was always super clean and Alix was a wonderful host, replying quickly to all my texts. I’d definitely stay at Alix’s flat again."
46992,421315052,09-03-2019,244392754,Ivana,"I can't say enough good words on this AirBnB. This place is very lovely, clean, private and well located. Alix is an amazing person who is always willing to help. Didn't expect so high standard and I was very satisfied. In case any of my friends will need to stay in London over night, I would definitely recommend this place. Yes, yes and definitely yes to this place!  Alix definitely deserves to be a superhost!"
46992,425460536,18-03-2019,3624819,Flavia,"We had a great time at Alix's place. Great location, very clean and cozy place. Alix is incredibly kind, helpful and quick to reply. Absolutely recommended!"
46992,432895583,05-04-2019,35710328,Nyah,Alix’s place is lovely & very well located. I would recommend to anyone who has a 9-5 schedule and needs somewhere quiet.
46992,438678665,17-04-2019,2391745,Ani,Alix's place is super beautiful and comfortable. She was very welcoming and we loved our stay there.
46992,441617894,22-04-2019,9848500,Stephanie,Alix's place is really clean and well-kept. Great transportation links to various places as well!
46992,444694045,28-04-2019,26239431,Giulia,"The place is in a good area near all transports, restaurants , supermarkets and other services. Alix is a fantastic host!! The apartment is very comfortable and is all like in the description. Recommended!"
46992,449679366,07-05-2019,31649543,Marie,"Alix is a perfect host, very kind and she gives great tips and adresses to discover the lovely area of Hackney. The room is spacious with everything you need, the bathroom too (super clean!). The location is also great. We had a really nice stay and would recommend Alix’s flat to everyone!"
46992,452569897,13-05-2019,22718133,Ute,Lovely room and super clean. Nice area -<br/>I will definitely come back. Alix is an amazing friendly host. Thanks
46992,465825206,08-06-2019,21628824,Te-Yu,"Alix is a good host, very passion and hospitable. The room and bathroom is clean and with anything we need. The location is good which near bus stop and overground station. Will visit there again."
46992,471344875,17-06-2019,267920284,Hafa,"Alix’s place was a lovely stay in London. The room was decorated beautifully and we had our own private bathroom. Location was great and the place was extremely clean. Loved the place, would definitely recommend."
46992,472720605,20-06-2019,133397907,Lozinka,Alix is a very communicative and nice host. I think that one should get more information about this quarter of the city. I didn’t do that and was a bit surprised. Previously I stayed in Ladywell which was fantastic. Hackney is a very different story.
46992,478683567,30-06-2019,10863557,Priscila,"I recommended this place, very clean, we enjoyed so much! Alix is friendly, we felt like If we were at home. The apartment is beautiful! Thank you Very much Alix :)"
46992,486231742,12-07-2019,20201614,Hartono,"Nice place to start exploring London, especialy East London.<br/>Oyster + London Bus stop in front of condo, best transportation we uses everyday."
46992,489798860,17-07-2019,26627603,Hong,Alix is really nice and considerate. Her room is clean and cozy. Really Nice stay experience in London!
46992,491584583,20-07-2019,2474587,Neredah,"Our best endorsement is that we have returned to stay with Alix, and once again everything about our stay has been a pleasure. Excellent communication, convenient location, easy access, fresh and pleasing decor, all very clean, plus Alix is a welcoming and good hearted host. Thank you Alix - we were looking forward to staying with you again and have not been disappointed. Highly recommended."
46992,503626592,06-08-2019,182749486,Sergey,"Alix is absolutely wonderful and very friendly person. Her place - very cousy and beautifully decorated  - is situated not far from Hackney central. So for anyone, who loves London and Hackney in particular I absolutely recommend to spend some time in her lovely and hospitable home."
46992,511536080,17-08-2019,275739782,Aymeric,"Alix is very welcoming, the apartment is very beautiful and well equipped.<br/>My wife and I spent a week here and it was very enjoyable<br/>10/10 would recommend"
46992,523259721,03-09-2019,33107648,Justin,A beautiful apartment in a really cool building. Alix is brilliant as well!
46992,529202650,14-09-2019,80473597,Grant,"This is a great place, comfortable, clean and quiet. Alix is the ideal host, very accommodating and helpful. Would definitely recommend this room."
46992,534962516,23-09-2019,95187033,Jack,Alix's place is in a renovated Art-deco  industrial building from 1920s' with old charm and modern amenity. The recently renovated interior is decorated with mid-century vintage furniture. I loved the wide plank solid oak floor. The house is super clean.<br/>Bright and good sized guest's bedroom is facing to the court yard with full-height window.  In-suite bathroom is a huge plus.<br/>Alix is a kind and responsive host.
46992,538781665,30-09-2019,14058204,Linda,"Alix is truly a superhost. She was a gracious and welcoming host. Her apartment was lovely, with very creative touches. It was wonderful to feel so ""at home"" while on our journey. She was extremely helpful, providing a wealth of information to us. We enjoyed our stay immensely."
46992,545476790,12-10-2019,193855473,Lynn,"Alix is a wonderful host. She’s always kind, helpful and hospitable. We always felt welcomed. The interior of the flat is modern and beautiful. Besides the location of the flat is great to explore London. I really recommend Alix’ accommodation."
46992,547965714,16-10-2019,2855013,Lynne,"Alix’s place is a stylish, comfortable and immaculate place to stay. Absolutely the perfect place for me to stay for my three days in London. Alix has carried through the Art Deco theme of the building into the tasteful decorative touches in the apartment. Alix herself was warm, welcoming and helpful. One of the best places I have stayed in!!"
46992,552720250,22-10-2019,114943340,Brendan,"Really nice Airbnb , handy location for getting around, super quiet and restful."
46992,560002811,05-11-2019,210400,Marcus,"I stayed for five nights and had a really good time. The flat was very nice and Alix is a great host. The area is an actual London neighborhood, not very touristy, but interesting, safe and with good public transportation that will take you to the city centre in about 30 minutes. Highly recommended!"
46992,563296803,12-11-2019,39628338,Lorena,"My parents stayed at Alix's place. They loved everything about it. The place was impeccable and beautifully furnished. Alix is very sweet and responsive. She made my parents feel at home without invading their privacy. The location of the place is also great, right next to a bus stop and the overground. Absolutely recommend!"
